Node_Label,Node_X,Node_Y,Node_Z
37233556,828307.8799999999,839755.25,58.959999
37233557,828308.8799999999,839755.25,58.81999999999999
37233558,828309.8799999999,839755.25,58.63999899999999
37233559,828310.8799999999,839755.25,58.810001
37233560,828311.8799999999,839755.25,58.509997999999996
37233561,828312.8799999999,839755.25,58.150002
37233562,828313.8799999999,839755.25,58.200001
37233563,828314.8799999999,839755.25,58.25
37233564,828315.8799999999,839755.25,58.31999999999999
37233565,828316.8799999999,839755.25,58.290001
37233566,828317.8799999999,839755.25,58.200001
37233567,828318.8799999999,839755.25,58.119999
37233568,828319.8799999999,839755.25,58.13999899999999
37233569,828320.8799999999,839755.25,58.11000100000001
37233570,828321.8799999999,839755.25,57.779999000000004
37233571,828322.8799999999,839755.25,57.75
37233572,828323.8799999999,839755.25,57.459999
37233573,828324.8799999999,839755.25,57.33000200000001
37233574,828325.8799999999,839755.25,56.939999
37233575,828326.8799999999,839755.25,56.709999
37233576,828327.8799999999,839755.25,56.439999
37233577,828328.8799999999,839755.25,56.18000000000001
37233578,828329.8799999999,839755.25,55.970000999999996
37233579,828330.8799999999,839755.25,55.59
37233580,828331.8799999999,839755.25,55.220000999999996
37233581,828332.8799999999,839755.25,54.810001
37233582,828333.8799999999,839755.25,54.400002
37233583,828334.8799999999,839755.25,53.97999999999999
37233584,828335.8799999999,839755.25,53.509997999999996
37233585,828336.8799999999,839755.25,52.97999999999999
37233586,828337.8799999999,839755.25,52.560001
37233587,828338.8799999999,839755.25,52.02000000000001
37233588,828339.8799999999,839755.25,51.58000200000001
37233589,828340.8799999999,839755.25,51.11000100000001
37233590,828341.8799999999,839755.25,50.66999799999999
37233591,828342.8799999999,839755.25,50.099998
37233592,828343.8799999999,839755.25,49.740002000000004
37233593,828344.8799999999,839755.25,49.400002
37233594,828345.8799999999,839755.25,48.72999999999999
37233595,828346.8799999999,839755.25,48.18000000000001
37233596,828347.8799999999,839755.25,47.66999799999999
37233597,828348.8799999999,839755.25,47.209999
37233598,828349.8799999999,839755.25,46.689999
37233599,828350.8799999999,839755.25,46.27000000000001
37233600,828351.8799999999,839755.25,45.740002000000004
37233601,828352.8799999999,839755.25,45.259997999999996
37233602,828353.8799999999,839755.25,44.689999
37233603,828354.8799999999,839755.25,44.240002000000004
37233604,828355.8799999999,839755.25,43.779999000000004
37233605,828356.8799999999,839755.25,43.290001
37233606,828357.8799999999,839755.25,42.91999799999999
37233607,828358.8799999999,839755.25,42.41
37233608,828359.8799999999,839755.25,41.900002
37233609,828360.8799999999,839755.25,41.459999
37233610,828361.8799999999,839755.25,40.91999799999999
37233611,828232.8799999999,839756.25,73.76999699999999
37233612,828233.8799999999,839756.25,73.279999
37233613,828234.8799999999,839756.25,72.69000199999999
37233614,828235.8799999999,839756.25,71.870003
37233615,828236.8799999999,839756.25,71.38999899999999
37233616,828237.8799999999,839756.25,71.239998
37233617,828238.8799999999,839756.25,70.66000400000001
37233618,828239.8799999999,839756.25,69.919998
37233619,828240.8799999999,839756.25,69.58999599999999
37233620,828241.8799999999,839756.25,69.44000199999999
37233621,828242.8799999999,839756.25,69.18
37233622,828243.8799999999,839756.25,68.38999899999999
37233623,828244.8799999999,839756.25,67.76999699999999
37233624,828245.8799999999,839756.25,67.18
37233625,828246.8799999999,839756.25,66.23000300000001
37233626,828247.8799999999,839756.25,65.91000400000001
37233627,828248.8799999999,839756.25,65.620003
37233628,828249.8799999999,839756.25,65.129997
37233629,828250.8799999999,839756.25,64.61000100000001
37233630,828251.8799999999,839756.25,64.459999
37233631,828252.8799999999,839756.25,64.33999599999999
37233632,828253.8799999999,839756.25,63.75
37233633,828254.8799999999,839756.25,63.849998
37233634,828255.8799999999,839756.25,64.040001
37233635,828256.8799999999,839756.25,63.939999
37233636,828257.8799999999,839756.25,63.66
37233637,828258.8799999999,839756.25,63.66999799999999
37233638,828259.8799999999,839756.25,63.720000999999996
37233639,828260.8799999999,839756.25,63.560001
37233640,828261.8799999999,839756.25,63.220000999999996
37233641,828262.8799999999,839756.25,63.099998
37233642,828263.8799999999,839756.25,62.950001
37233643,828264.8799999999,839756.25,62.959999
37233644,828265.8799999999,839756.25,62.84
37233645,828266.8799999999,839756.25,62.720000999999996
37233646,828267.8799999999,839756.25,62.08000200000001
37233647,828268.8799999999,839756.25,62.029999000000004
37233648,828269.8799999999,839756.25,61.88999899999999
37233649,828270.8799999999,839756.25,61.63999899999999
37233650,828271.8799999999,839756.25,61.27000000000001
37233651,828272.8799999999,839756.25,61.22999999999999
37233652,828273.8799999999,839756.25,61.119999
37233653,828274.8799999999,839756.25,60.81999999999999
37233654,828275.8799999999,839756.25,60.91
37233655,828276.8799999999,839756.25,60.459999
37233656,828277.8799999999,839756.25,60.5
37233657,828278.8799999999,839756.25,60.220000999999996
37233658,828279.8799999999,839756.25,60.099998
37233659,828280.8799999999,839756.25,60.040001
37233660,828281.8799999999,839756.25,59.86000100000001
37233661,828282.8799999999,839756.25,60.040001
37233662,828283.8799999999,839756.25,60.130001
37233663,828284.8799999999,839756.25,59.68000000000001
37233664,828285.8799999999,839756.25,59.38999899999999
37233665,828286.8799999999,839756.25,59.189999
37233666,828287.8799999999,839756.25,59.099998
37233667,828288.8799999999,839756.25,59.119999
37233668,828289.8799999999,839756.25,58.799999
37233669,828290.8799999999,839756.25,58.689999
37233670,828291.8799999999,839756.25,58.77000000000001
37233671,828292.8799999999,839756.25,58.86000100000001
37233672,828293.8799999999,839756.25,58.759997999999996
37233673,828294.8799999999,839756.25,58.86000100000001
37233674,828295.8799999999,839756.25,58.689999
37233675,828296.8799999999,839756.25,58.599998
37233676,828297.8799999999,839756.25,58.700001
37233677,828298.8799999999,839756.25,58.619999
37233678,828299.8799999999,839756.25,58.529999000000004
37233679,828300.8799999999,839756.25,58.549999
37233680,828301.8799999999,839756.25,58.630001
37233681,828302.8799999999,839756.25,58.689999
37233682,828303.8799999999,839756.25,58.47999999999999
37233683,828304.8799999999,839756.25,58.849998
37233684,828305.8799999999,839756.25,59.27000000000001
37233685,828306.8799999999,839756.25,59.470000999999996
37233686,828307.8799999999,839756.25,59.47999999999999
37233687,828308.8799999999,839756.25,59.380001
37233688,828309.8799999999,839756.25,59.040001
37233689,828310.8799999999,839756.25,58.880001
37233690,828311.8799999999,839756.25,58.720000999999996
37233691,828312.8799999999,839756.25,58.83000200000001
37233692,828313.8799999999,839756.25,58.720000999999996
37233693,828314.8799999999,839756.25,58.68000000000001
37233694,828315.8799999999,839756.25,58.720000999999996
37233695,828316.8799999999,839756.25,58.509997999999996
37233696,828317.8799999999,839756.25,58.52000000000001
37233697,828318.8799999999,839756.25,58.509997999999996
37233698,828319.8799999999,839756.25,58.529999000000004
37233699,828320.8799999999,839756.25,58.470000999999996
37233700,828321.8799999999,839756.25,58.16
37233701,828322.8799999999,839756.25,58.06999999999999
37233702,828323.8799999999,839756.25,57.799999
37233703,828324.8799999999,839756.25,57.59
37233704,828325.8799999999,839756.25,57.31999999999999
37233705,828326.8799999999,839756.25,57.09
37233706,828327.8799999999,839756.25,56.900002
37233707,828328.8799999999,839756.25,56.560001
37233708,828329.8799999999,839756.25,56.279999000000004
37233709,828330.8799999999,839756.25,55.959999
37233710,828331.8799999999,839756.25,55.560001
37233711,828332.8799999999,839756.25,55.259997999999996
37233712,828333.8799999999,839756.25,54.740002000000004
37233713,828334.8799999999,839756.25,54.380001
37233714,828335.8799999999,839756.25,53.799999
37233715,828336.8799999999,839756.25,53.279999000000004
37233716,828337.8799999999,839756.25,52.849998
37233717,828338.8799999999,839756.25,52.380001
37233718,828339.8799999999,839756.25,51.939999
37233719,828340.8799999999,839756.25,51.47999999999999
37233720,828341.8799999999,839756.25,51.009997999999996
37233721,828342.8799999999,839756.25,50.439999
37233722,828343.8799999999,839756.25,50.029999000000004
37233723,828344.8799999999,839756.25,49.56999999999999
37233724,828345.8799999999,839756.25,49.08000200000001
37233725,828346.8799999999,839756.25,48.5
37233726,828347.8799999999,839756.25,48.060001
37233727,828348.8799999999,839756.25,47.619999
37233728,828349.8799999999,839756.25,47.099998
37233729,828350.8799999999,839756.25,46.599998
37233730,828351.8799999999,839756.25,46.060001
37233731,828352.8799999999,839756.25,45.58000200000001
37233732,828353.8799999999,839756.25,45
37233733,828354.8799999999,839756.25,44.47999999999999
37233734,828355.8799999999,839756.25,44.029999000000004
37233735,828356.8799999999,839756.25,43.630001
37233736,828357.8799999999,839756.25,43.119999
37233737,828358.8799999999,839756.25,42.700001
37233738,828359.8799999999,839756.25,42.189999
37233739,828360.8799999999,839756.25,41.700001
37233740,828361.8799999999,839756.25,41.25
37233741,828232.8799999999,839757.25,73.790001
37233742,828233.8799999999,839757.25,73.400002
37233743,828234.8799999999,839757.25,73.050003
37233744,828235.8799999999,839757.25,72.580002
37233745,828236.8799999999,839757.25,72.19000199999999
37233746,828237.8799999999,839757.25,71.720001
37233747,828238.8799999999,839757.25,71.050003
37233748,828239.8799999999,839757.25,70.43
37233749,828240.8799999999,839757.25,69.80999800000001
37233750,828241.8799999999,839757.25,69.669998
37233751,828242.8799999999,839757.25,69.370003
37233752,828243.8799999999,839757.25,68.300003
37233753,828244.8799999999,839757.25,67.970001
37233754,828245.8799999999,839757.25,67.379997
37233755,828246.8799999999,839757.25,66.720001
37233756,828247.8799999999,839757.25,66.489998
37233757,828248.8799999999,839757.25,66.01999699999999
37233758,828249.8799999999,839757.25,65.709999
37233759,828250.8799999999,839757.25,64.919998
37233760,828251.8799999999,839757.25,64.66000400000001
37233761,828252.8799999999,839757.25,64.620003
37233762,828253.8799999999,839757.25,64.57
37233763,828254.8799999999,839757.25,64.36000100000001
37233764,828255.8799999999,839757.25,64.5
37233765,828256.8799999999,839757.25,64.26999699999999
37233766,828257.8799999999,839757.25,64.239998
37233767,828258.8799999999,839757.25,64.26999699999999
37233768,828259.8799999999,839757.25,64.290001
37233769,828260.8799999999,839757.25,64.11000100000001
37233770,828261.8799999999,839757.25,63.869999
37233771,828262.8799999999,839757.25,63.720000999999996
37233772,828263.8799999999,839757.25,63.58000200000001
37233773,828264.8799999999,839757.25,63.369999
37233774,828265.8799999999,839757.25,63.220000999999996
37233775,828266.8799999999,839757.25,63.029999000000004
37233776,828267.8799999999,839757.25,62.700001
37233777,828268.8799999999,839757.25,62.630001
37233778,828269.8799999999,839757.25,62.43000000000001
37233779,828270.8799999999,839757.25,62.13999899999999
37233780,828271.8799999999,839757.25,61.77000000000001
37233781,828272.8799999999,839757.25,61.950001
37233782,828273.8799999999,839757.25,61.84
37233783,828274.8799999999,839757.25,61.560001
37233784,828275.8799999999,839757.25,61.36000100000001
37233785,828276.8799999999,839757.25,61.130001
37233786,828277.8799999999,839757.25,61.029999000000004
37233787,828278.8799999999,839757.25,60.779999000000004
37233788,828279.8799999999,839757.25,60.599998
37233789,828280.8799999999,839757.25,60.31999999999999
37233790,828281.8799999999,839757.25,60.290001
37233791,828282.8799999999,839757.25,60.5
37233792,828283.8799999999,839757.25,60.400002
37233793,828284.8799999999,839757.25,60.060001
37233794,828285.8799999999,839757.25,59.880001
37233795,828286.8799999999,839757.25,59.810001
37233796,828287.8799999999,839757.25,59.83000200000001
37233797,828288.8799999999,839757.25,59.63999899999999
37233798,828289.8799999999,839757.25,59.56999999999999
37233799,828290.8799999999,839757.25,59.380001
37233800,828291.8799999999,839757.25,59.16999799999999
37233801,828292.8799999999,839757.25,59.380001
37233802,828293.8799999999,839757.25,59.509997999999996
37233803,828294.8799999999,839757.25,59.529999000000004
37233804,828295.8799999999,839757.25,59.509997999999996
37233805,828296.8799999999,839757.25,59.43000000000001
37233806,828297.8799999999,839757.25,59.060001
37233807,828298.8799999999,839757.25,59.040001
37233808,828299.8799999999,839757.25,59.400002
37233809,828300.8799999999,839757.25,59.130001
37233810,828301.8799999999,839757.25,59.25
37233811,828302.8799999999,839757.25,59.060001
37233812,828303.8799999999,839757.25,59.25
37233813,828304.8799999999,839757.25,59.450001
37233814,828305.8799999999,839757.25,59.59
37233815,828306.8799999999,839757.25,59.799999
37233816,828307.8799999999,839757.25,59.84
37233817,828308.8799999999,839757.25,59.84
37233818,828309.8799999999,839757.25,59.68000000000001
37233819,828310.8799999999,839757.25,59.31999999999999
37233820,828311.8799999999,839757.25,59.08000200000001
37233821,828312.8799999999,839757.25,59.18000000000001
37233822,828313.8799999999,839757.25,59.16
37233823,828314.8799999999,839757.25,59.16
37233824,828315.8799999999,839757.25,59.130001
37233825,828316.8799999999,839757.25,59.08000200000001
37233826,828317.8799999999,839757.25,59.060001
37233827,828318.8799999999,839757.25,58.990002000000004
37233828,828319.8799999999,839757.25,58.88999899999999
37233829,828320.8799999999,839757.25,58.86000100000001
37233830,828321.8799999999,839757.25,58.59
37233831,828322.8799999999,839757.25,58.41999799999999
37233832,828323.8799999999,839757.25,58.240002000000004
37233833,828324.8799999999,839757.25,57.939999
37233834,828325.8799999999,839757.25,57.740002000000004
37233835,828326.8799999999,839757.25,57.43000000000001
37233836,828327.8799999999,839757.25,57.18000000000001
37233837,828328.8799999999,839757.25,56.869999
37233838,828329.8799999999,839757.25,56.599998
37233839,828330.8799999999,839757.25,56.34
37233840,828331.8799999999,839757.25,55.970000999999996
37233841,828332.8799999999,839757.25,55.599998
37233842,828333.8799999999,839757.25,55.130001
37233843,828334.8799999999,839757.25,54.63999899999999
37233844,828335.8799999999,839757.25,54.150002
37233845,828336.8799999999,839757.25,53.689999
37233846,828337.8799999999,839757.25,53.130001
37233847,828338.8799999999,839757.25,52.700001
37233848,828339.8799999999,839757.25,52.27000000000001
37233849,828340.8799999999,839757.25,51.759997999999996
37233850,828341.8799999999,839757.25,51.279999000000004
37233851,828342.8799999999,839757.25,50.759997999999996
37233852,828343.8799999999,839757.25,50.41999799999999
37233853,828344.8799999999,839757.25,49.91999799999999
37233854,828345.8799999999,839757.25,49.36000100000001
37233855,828346.8799999999,839757.25,48.869999
37233856,828347.8799999999,839757.25,48.369999
37233857,828348.8799999999,839757.25,47.900002
37233858,828349.8799999999,839757.25,47.47999999999999
37233859,828350.8799999999,839757.25,46.939999
37233860,828351.8799999999,839757.25,46.380001
37233861,828352.8799999999,839757.25,45.900002
37233862,828353.8799999999,839757.25,45.349998
37233863,828354.8799999999,839757.25,44.849998
37233864,828355.8799999999,839757.25,44.349998
37233865,828356.8799999999,839757.25,43.88999899999999
37233866,828357.8799999999,839757.25,43.509997999999996
37233867,828358.8799999999,839757.25,42.91
37233868,828359.8799999999,839757.25,42.52000000000001
37233869,828360.8799999999,839757.25,42.02000000000001
37233870,828361.8799999999,839757.25,41.36000100000001
37233871,828232.8799999999,839758.25,74.349998
37233872,828233.8799999999,839758.25,73.83999599999999
37233873,828234.8799999999,839758.25,73.61000100000001
37233874,828235.8799999999,839758.25,73.330002
37233875,828236.8799999999,839758.25,72.91000400000001
37233876,828237.8799999999,839758.25,72.19000199999999
37233877,828238.8799999999,839758.25,71.33999599999999
37233878,828239.8799999999,839758.25,71.080002
37233879,828240.8799999999,839758.25,70.75
37233880,828241.8799999999,839758.25,70.099998
37233881,828242.8799999999,839758.25,69.16000400000001
37233882,828243.8799999999,839758.25,68.66000400000001
37233883,828244.8799999999,839758.25,68
37233884,828245.8799999999,839758.25,67.459999
37233885,828246.8799999999,839758.25,66.86000100000001
37233886,828247.8799999999,839758.25,66.739998
37233887,828248.8799999999,839758.25,66.529999
37233888,828249.8799999999,839758.25,65.94000199999999
37233889,828250.8799999999,839758.25,65.57
37233890,828251.8799999999,839758.25,65.279999
37233891,828252.8799999999,839758.25,65.30999800000001
37233892,828253.8799999999,839758.25,65.30999800000001
37233893,828254.8799999999,839758.25,65.08999599999999
37233894,828255.8799999999,839758.25,64.959999
37233895,828256.8799999999,839758.25,64.83999599999999
37233896,828257.8799999999,839758.25,64.80999800000001
37233897,828258.8799999999,839758.25,64.58999599999999
37233898,828259.8799999999,839758.25,64.379997
37233899,828260.8799999999,839758.25,64.419998
37233900,828261.8799999999,839758.25,64.279999
37233901,828262.8799999999,839758.25,64.150002
37233902,828263.8799999999,839758.25,63.97999999999999
37233903,828264.8799999999,839758.25,63.689999
37233904,828265.8799999999,839758.25,63.47999999999999
37233905,828266.8799999999,839758.25,63.450001
37233906,828267.8799999999,839758.25,63.36000100000001
37233907,828268.8799999999,839758.25,63.049999
37233908,828269.8799999999,839758.25,62.810001
37233909,828270.8799999999,839758.25,62.72999999999999
37233910,828271.8799999999,839758.25,62.41
37233911,828272.8799999999,839758.25,62.509997999999996
37233912,828273.8799999999,839758.25,62.240002000000004
37233913,828274.8799999999,839758.25,61.939999
37233914,828275.8799999999,839758.25,61.790001
37233915,828276.8799999999,839758.25,61.43000000000001
37233916,828277.8799999999,839758.25,61.47999999999999
37233917,828278.8799999999,839758.25,61.560001
37233918,828279.8799999999,839758.25,61.31999999999999
37233919,828280.8799999999,839758.25,61.290001
37233920,828281.8799999999,839758.25,60.91999799999999
37233921,828282.8799999999,839758.25,60.939999
37233922,828283.8799999999,839758.25,60.84
37233923,828284.8799999999,839758.25,60.66
37233924,828285.8799999999,839758.25,60.47999999999999
37233925,828286.8799999999,839758.25,60.47999999999999
37233926,828287.8799999999,839758.25,60.220000999999996
37233927,828288.8799999999,839758.25,60.06999999999999
37233928,828289.8799999999,839758.25,60.310001
37233929,828290.8799999999,839758.25,60.009997999999996
37233930,828291.8799999999,839758.25,59.869999
37233931,828292.8799999999,839758.25,60.119999
37233932,828293.8799999999,839758.25,60.11000100000001
37233933,828294.8799999999,839758.25,60.259997999999996
37233934,828295.8799999999,839758.25,60.220000999999996
37233935,828296.8799999999,839758.25,60.209999
37233936,828297.8799999999,839758.25,59.720000999999996
37233937,828298.8799999999,839758.25,59.77000000000001
37233938,828299.8799999999,839758.25,59.709999
37233939,828300.8799999999,839758.25,59.83000200000001
37233940,828301.8799999999,839758.25,59.5
37233941,828302.8799999999,839758.25,59.38999899999999
37233942,828303.8799999999,839758.25,59.540001
37233943,828304.8799999999,839758.25,59.560001
37233944,828305.8799999999,839758.25,59.619999
37233945,828306.8799999999,839758.25,59.88999899999999
37233946,828307.8799999999,839758.25,60.049999
37233947,828308.8799999999,839758.25,60.16
37233948,828309.8799999999,839758.25,60.060001
37233949,828310.8799999999,839758.25,59.68000000000001
37233950,828311.8799999999,839758.25,59.61000100000001
37233951,828312.8799999999,839758.25,59.84
37233952,828313.8799999999,839758.25,59.650002
37233953,828314.8799999999,839758.25,59.549999
37233954,828315.8799999999,839758.25,59.529999000000004
37233955,828316.8799999999,839758.25,59.56999999999999
37233956,828317.8799999999,839758.25,59.47999999999999
37233957,828318.8799999999,839758.25,59.459999
37233958,828319.8799999999,839758.25,59.310001
37233959,828320.8799999999,839758.25,59.189999
37233960,828321.8799999999,839758.25,58.970000999999996
37233961,828322.8799999999,839758.25,58.810001
37233962,828323.8799999999,839758.25,58.650002
37233963,828324.8799999999,839758.25,58.41
37233964,828325.8799999999,839758.25,58.119999
37233965,828326.8799999999,839758.25,57.869999
37233966,828327.8799999999,839758.25,57.650002
37233967,828328.8799999999,839758.25,57.27000000000001
37233968,828329.8799999999,839758.25,57.099998
37233969,828330.8799999999,839758.25,56.63999899999999
37233970,828331.8799999999,839758.25,56.290001
37233971,828332.8799999999,839758.25,55.900002
37233972,828333.8799999999,839758.25,55.450001
37233973,828334.8799999999,839758.25,54.990002000000004
37233974,828335.8799999999,839758.25,54.43000000000001
37233975,828336.8799999999,839758.25,53.91
37233976,828337.8799999999,839758.25,53.5
37233977,828338.8799999999,839758.25,52.950001
37233978,828339.8799999999,839758.25,52.47999999999999
37233979,828340.8799999999,839758.25,52.049999
37233980,828341.8799999999,839758.25,51.560001
37233981,828342.8799999999,839758.25,51.060001
37233982,828343.8799999999,839758.25,50.720000999999996
37233983,828344.8799999999,839758.25,50.259997999999996
37233984,828345.8799999999,839758.25,49.689999
37233985,828346.8799999999,839758.25,49.299999
37233986,828347.8799999999,839758.25,48.759997999999996
37233987,828348.8799999999,839758.25,48.220000999999996
37233988,828349.8799999999,839758.25,47.66
37233989,828350.8799999999,839758.25,47.18000000000001
37233990,828351.8799999999,839758.25,46.689999
37233991,828352.8799999999,839758.25,46.209999
37233992,828353.8799999999,839758.25,45.68000000000001
37233993,828354.8799999999,839758.25,45.259997999999996
37233994,828355.8799999999,839758.25,44.650002
37233995,828356.8799999999,839758.25,44.189999
37233996,828357.8799999999,839758.25,43.740002000000004
37233997,828358.8799999999,839758.25,43.16999799999999
37233998,828359.8799999999,839758.25,42.68000000000001
37233999,828360.8799999999,839758.25,42.310001
37234000,828361.8799999999,839758.25,41.75
37234001,828232.8799999999,839759.25,74.790001
37234002,828233.8799999999,839759.25,74.370003
37234003,828234.8799999999,839759.25,74.040001
37234004,828235.8799999999,839759.25,73.669998
37234005,828236.8799999999,839759.25,73.41000400000001
37234006,828237.8799999999,839759.25,72.86000100000001
37234007,828238.8799999999,839759.25,71.779999
37234008,828239.8799999999,839759.25,71.470001
37234009,828240.8799999999,839759.25,71.16000400000001
37234010,828241.8799999999,839759.25,70.370003
37234011,828242.8799999999,839759.25,69.370003
37234012,828243.8799999999,839759.25,69.25
37234013,828244.8799999999,839759.25,69.120003
37234014,828245.8799999999,839759.25,68.959999
37234015,828246.8799999999,839759.25,67.970001
37234016,828247.8799999999,839759.25,67.300003
37234017,828248.8799999999,839759.25,67.040001
37234018,828249.8799999999,839759.25,66.69000199999999
37234019,828250.8799999999,839759.25,66.290001
37234020,828251.8799999999,839759.25,65.830002
37234021,828252.8799999999,839759.25,65.779999
37234022,828253.8799999999,839759.25,65.779999
37234023,828254.8799999999,839759.25,65.400002
37234024,828255.8799999999,839759.25,65.379997
37234025,828256.8799999999,839759.25,65.510002
37234026,828257.8799999999,839759.25,65.239998
37234027,828258.8799999999,839759.25,64.949997
37234028,828259.8799999999,839759.25,64.779999
37234029,828260.8799999999,839759.25,64.720001
37234030,828261.8799999999,839759.25,64.779999
37234031,828262.8799999999,839759.25,64.63999899999999
37234032,828263.8799999999,839759.25,64.720001
37234033,828264.8799999999,839759.25,64.32
37234034,828265.8799999999,839759.25,64.129997
37234035,828266.8799999999,839759.25,63.849998
37234036,828267.8799999999,839759.25,63.709999
37234037,828268.8799999999,839759.25,63.38999899999999
37234038,828269.8799999999,839759.25,63.16999799999999
37234039,828270.8799999999,839759.25,62.88999899999999
37234040,828271.8799999999,839759.25,62.880001
37234041,828272.8799999999,839759.25,63.099998
37234042,828273.8799999999,839759.25,62.72999999999999
37234043,828274.8799999999,839759.25,62.400002
37234044,828275.8799999999,839759.25,62.11000100000001
37234045,828276.8799999999,839759.25,62.16
37234046,828277.8799999999,839759.25,62.08000200000001
37234047,828278.8799999999,839759.25,62
37234048,828279.8799999999,839759.25,62.029999000000004
37234049,828280.8799999999,839759.25,62.029999000000004
37234050,828281.8799999999,839759.25,61.490002000000004
37234051,828282.8799999999,839759.25,61.689999
37234052,828283.8799999999,839759.25,60.970000999999996
37234053,828284.8799999999,839759.25,61.099998
37234054,828285.8799999999,839759.25,60.81999999999999
37234055,828286.8799999999,839759.25,60.66
37234056,828287.8799999999,839759.25,60.560001
37234057,828288.8799999999,839759.25,60.66999799999999
37234058,828289.8799999999,839759.25,60.56999999999999
37234059,828290.8799999999,839759.25,60.509997999999996
37234060,828291.8799999999,839759.25,60.450001
37234061,828292.8799999999,839759.25,60.459999
37234062,828293.8799999999,839759.25,60.709999
37234063,828294.8799999999,839759.25,60.52000000000001
37234064,828295.8799999999,839759.25,60.599998
37234065,828296.8799999999,839759.25,60.689999
37234066,828297.8799999999,839759.25,60.279999000000004
37234067,828298.8799999999,839759.25,60.68000000000001
37234068,828299.8799999999,839759.25,60.77000000000001
37234069,828300.8799999999,839759.25,60.5
37234070,828301.8799999999,839759.25,60.11000100000001
37234071,828302.8799999999,839759.25,59.91999799999999
37234072,828303.8799999999,839759.25,59.959999
37234073,828304.8799999999,839759.25,59.950001
37234074,828305.8799999999,839759.25,60.060001
37234075,828306.8799999999,839759.25,60.220000999999996
37234076,828307.8799999999,839759.25,60.36000100000001
37234077,828308.8799999999,839759.25,60.450001
37234078,828309.8799999999,839759.25,60.259997999999996
37234079,828310.8799999999,839759.25,59.990002000000004
37234080,828311.8799999999,839759.25,59.970000999999996
37234081,828312.8799999999,839759.25,60.040001
37234082,828313.8799999999,839759.25,60.049999
37234083,828314.8799999999,839759.25,59.990002000000004
37234084,828315.8799999999,839759.25,59.849998
37234085,828316.8799999999,839759.25,59.91
37234086,828317.8799999999,839759.25,60.009997999999996
37234087,828318.8799999999,839759.25,60.009997999999996
37234088,828319.8799999999,839759.25,59.759997999999996
37234089,828320.8799999999,839759.25,59.59
37234090,828321.8799999999,839759.25,59.279999000000004
37234091,828322.8799999999,839759.25,59.220000999999996
37234092,828323.8799999999,839759.25,59.200001
37234093,828324.8799999999,839759.25,58.91999799999999
37234094,828325.8799999999,839759.25,58.56999999999999
37234095,828326.8799999999,839759.25,58.310001
37234096,828327.8799999999,839759.25,58.16999799999999
37234097,828328.8799999999,839759.25,57.740002000000004
37234098,828329.8799999999,839759.25,57.31999999999999
37234099,828330.8799999999,839759.25,56.900002
37234100,828331.8799999999,839759.25,56.599998
37234101,828332.8799999999,839759.25,56.22999999999999
37234102,828333.8799999999,839759.25,55.759997999999996
37234103,828334.8799999999,839759.25,55.27000000000001
37234104,828335.8799999999,839759.25,54.779999000000004
37234105,828336.8799999999,839759.25,54.220000999999996
37234106,828337.8799999999,839759.25,53.740002000000004
37234107,828338.8799999999,839759.25,53.22999999999999
37234108,828339.8799999999,839759.25,52.72999999999999
37234109,828340.8799999999,839759.25,52.34
37234110,828341.8799999999,839759.25,51.939999
37234111,828342.8799999999,839759.25,51.41
37234112,828343.8799999999,839759.25,50.91
37234113,828344.8799999999,839759.25,50.529999000000004
37234114,828345.8799999999,839759.25,50
37234115,828346.8799999999,839759.25,49.619999
37234116,828347.8799999999,839759.25,49.130001
37234117,828348.8799999999,839759.25,48.619999
37234118,828349.8799999999,839759.25,48.06999999999999
37234119,828350.8799999999,839759.25,47.41999799999999
37234120,828351.8799999999,839759.25,47
37234121,828352.8799999999,839759.25,46.509997999999996
37234122,828353.8799999999,839759.25,46.040001
37234123,828354.8799999999,839759.25,45.5
37234124,828355.8799999999,839759.25,44.959999
37234125,828356.8799999999,839759.25,44.529999000000004
37234126,828357.8799999999,839759.25,43.959999
37234127,828358.8799999999,839759.25,43.41
37234128,828359.8799999999,839759.25,42.950001
37234129,828360.8799999999,839759.25,42.47999999999999
37234130,828361.8799999999,839759.25,42.150002
37234131,828232.8799999999,839760.25,74.739998
37234132,828233.8799999999,839760.25,74.58999599999999
37234133,828234.8799999999,839760.25,74.300003
37234134,828235.8799999999,839760.25,74.13999899999999
37234135,828236.8799999999,839760.25,73.800003
37234136,828237.8799999999,839760.25,72.870003
37234137,828238.8799999999,839760.25,72.080002
37234138,828239.8799999999,839760.25,71.800003
37234139,828240.8799999999,839760.25,71.489998
37234140,828241.8799999999,839760.25,70.68
37234141,828242.8799999999,839760.25,70.13999899999999
37234142,828243.8799999999,839760.25,69.720001
37234143,828244.8799999999,839760.25,69.800003
37234144,828245.8799999999,839760.25,69.55999800000001
37234145,828246.8799999999,839760.25,68.989998
37234146,828247.8799999999,839760.25,68.169998
37234147,828248.8799999999,839760.25,67.529999
37234148,828249.8799999999,839760.25,67.26999699999999
37234149,828250.8799999999,839760.25,66.86000100000001
37234150,828251.8799999999,839760.25,66.739998
37234151,828252.8799999999,839760.25,66.279999
37234152,828253.8799999999,839760.25,65.94000199999999
37234153,828254.8799999999,839760.25,65.82
37234154,828255.8799999999,839760.25,65.739998
37234155,828256.8799999999,839760.25,65.669998
37234156,828257.8799999999,839760.25,65.48000300000001
37234157,828258.8799999999,839760.25,65.38999899999999
